"name";"continent";"iso3";"label";"color";"strength";"eigenv";"between";"closen"
"Benin";"Africa";"BEN";"BEN";"tomato";3265590,093;0,000799428085370806;201;0,000400216695512504
"Denmark";"Europe";"DNK";"DNK";"skyblue";106731467,642;0,0349727523223912;402;0,000439245076093957
"Dominican Rep.";"Americas";"DOM";"DOM";"palegreen3";25353195,62;0,0158840167531065;0;0,000437977002468213
"Ecuador";"Americas";"ECU";"ECU";"palegreen3";23740242,185;0,017487285389162;0;0,000435160657074405
"El Salvador";"Americas";"SLV";"SLV";"palegreen3";12389379,227;0,00554931618973325;0;0,000432348407799273
"Equatorial Guinea";"Africa";"GNQ";"GNQ";"tomato";661013,844;0,000763855634945221;0;0,000289439228759114
"Ethiopia";"Africa";"ETH";"ETH";"tomato";5098578,876;0,00252236913441249;0;0,00042915571976534
"Eritrea";"Africa";"ERI";"ERI";"tomato";261502,55;0,000336259276627817;0;0,000283128958194665
"Estonia";"Europe";"EST";"EST";"skyblue";19120171,823;0,00391726739857459;0;0,000426213881103216
"Fiji";"Oceania";"FJI";"FJI";"orchid";3037819,85;0,000829168798562278;0;0,000394618727777329
"Finland";"Europe";"FIN";"FIN";"skyblue";61632307,2;0,0213732971332197;199;0,000437347928076584
"France";"Europe";"FRA";"FRA";"skyblue";669935670,307;0,200953679744957;1385;0,000440555515579243
"French Polynesia";"Oceania";"PYF";"PYF";"orchid";1203372,295;0,000268967378211938;0;0,000399458171226009
"Djibouti";"Africa";"DJI";"DJI";"tomato";5824018,822;0,00165358598399684;0;0,00043013219997992
"Gabon";"Africa";"GAB";"GAB";"tomato";1767732,506;0,00225909758579625;0;0,000392422852123667
"Georgia";"Asia";"GEO";"GEO";"gold";7430642,495;0,00165238662443542;0;0,000426446256984093
"Gambia";"Africa";"GMB";"GMB";"tomato";1424159,549;0,000362160056340126;201;0,000370563940405206
"State of Palestine";"Asia";"PSE";"PSE";"gold";1516013,483;0,000145797888317521;0;0,0004033293965002
"Germany";"Europe";"DEU";"DEU";"skyblue";1292179653,569;0,418541434668942;13454;0,000440825478728339
"Ghana";"Africa";"GHA";"GHA";"tomato";13862882,835;0,00794039078517299;0;0,000436952122869805
"Gibraltar";"Europe";"GIB";"GIB";"skyblue";6798976,49;0,000427530506147611;0;0,000429861254483815
"Greece";"Europe";"GRC";"GRC";"skyblue";71036386,995;0,014362533050919;264;0,000436832523177495
"Greenland";"Americas";"GRL";"GRL";"palegreen3";835635,477;0,000239160538845194;0;0,000387252082440022
"Grenada";"Americas";"GRD";"GRD";"palegreen3";296379,711;0,000115726028544853;0;0,000277278625620472
"Guam";"Oceania";"GUM";"GUM";"orchid";629117,573;9,08346116997548e-05;0;0,000343803994826772
"Guatemala";"Americas";"GTM";"GTM";"palegreen3";25274054,627;0,0130988390429582;0;0,000437021367055886
"Guinea";"Africa";"GIN";"GIN";"tomato";4931025,612;0,00573077958373824;0;0,000431112201462018
"Guyana";"Americas";"GUY";"GUY";"palegreen3";3127797,221;0,00558446914643496;0;0,000411139300432339
"Haiti";"Americas";"HTI";"HTI";"palegreen3";2476353,264;0,00123228545095259;0;0,000409040509920156
"Honduras";"Americas";"HND";"HND";"palegreen3";13478022,936;0,00804543133681948;0;0,000434705408256284
"China, Hong Kong SAR";"Asia";"HKG";"HKG";"gold";623261395,536;0,216354842859272;201;0,000440728331231217
"Hungary";"Europe";"HUN";"HUN";"skyblue";128901604,378;0,040720806227221;0;0,00043964529768086
"Iceland";"Europe";"ISL";"ISL";"skyblue";7773954,39;0,00255632852741744;0;0,000405939882643418
"Indonesia";"Asia";"IDN";"IDN";"gold";203306997,042;0,118725345670374;401;0,00044033041495713
"Iran";"Asia";"IRN";"IRN";"gold";17592428,195;0,00749002832823763;0;0,000436552085391658
"Iraq";"Asia";"IRQ";"IRQ";"gold";35874111,361;0,0369345257333192;0;0,000438453299884921
"Ireland";"Europe";"IRL";"IRL";"skyblue";101806720,119;0,0937700854928413;0;0,000439249281283531
"Israel";"Asia";"ISR";"ISR";"gold";67375685,329;0,0333161923376254;0;0,000437858278086774
"Italy";"Europe";"ITA";"ITA";"skyblue";527228085,122;0,167286399664358;2376;0,000440414091457274
"C̫te d'Ivoire";"Africa";"CIV";"CIV";"tomato";13766580,031;0,00520600289633308;200;0,000429289681710341
"Jamaica";"Americas";"JAM";"JAM";"palegreen3";4384403,237;0,00227976472924221;0;0,000426388776203648
"Japan";"Asia";"JPN";"JPN";"gold";663018840,775;0,350926172626304;402;0,000440636537029236
"Kazakhstan";"Asia";"KAZ";"KAZ";"gold";56576954,066;0,0268372718023545;0;0,000439109699856378
"Jordan";"Asia";"JOR";"JOR";"gold";13735284,346;0,00629075582985507;0;0,000432898385196066
"Kenya";"Africa";"KEN";"KEN";"tomato";19339551,955;0,00530650988380806;0;0,000434821411764692
"Dem. People's Rep. of Korea";"Asia";"PRK";"PRK";"gold";1816432,237;0,00103605120420337;0;0,00042077784764921
"Rep. of Korea";"Asia";"KOR";"KOR";"gold";535350617,64;0,32026644853496;402;0,000440575668463337
"Kuwait";"Asia";"KWT";"KWT";"gold";27480805,18;0,0189602026297649;0;0,000435330448710734
"Kyrgyzstan";"Asia";"KGZ";"KGZ";"gold";25618559,209;0,0110206026997108;0;0,000438696743643194
"Lao People's Dem. Rep.";"Asia";"LAO";"LAO";"gold";8114585,842;0,00473218486888838;0;0,000432645650014222
"Lebanon";"Asia";"LBN";"LBN";"gold";9906501,407;0,00199293829145876;0;0,000423616393528756
"Lesotho";"Africa";"LSO";"LSO";"tomato";1755815,627;0,000320605921933282;0;0,000414800760293239
"Latvia";"Europe";"LVA";"LVA";"skyblue";17475203,967;0,00263925840487142;0;0,000425629393195237
"Liberia";"Africa";"LBR";"LBR";"tomato";19945769,318;0,0077503147643189;0;0,000438091037427391
"Libya";"Africa";"LBY";"LBY";"tomato";14240056,982;0,00614923798845927;401;0,000430355437009939
"Lithuania";"Europe";"LTU";"LTU";"skyblue";35389513,378;0,00765963933499436;400;0,000433951319855165
"Luxembourg";"Europe";"LUX";"LUX";"skyblue";22945372,831;0,00583684363552859;0;0,000434884751858223
"China, Macao SAR";"Asia";"MAC";"MAC";"gold";9883689,131;0,00328018494909237;0;0,000431764065167206
"Madagascar";"Africa";"MDG";"MDG";"tomato";3745186,036;0,00147882704914928;0;0,000413695510165962
"Malawi";"Africa";"MWI";"MWI";"tomato";2455942,333;0,000408515390855306;0;0,000378724406958932
"Malaysia";"Asia";"MYS";"MYS";"gold";268562843,532;0,165477711353565;402;0,000440327792858459
"Maldives";"Asia";"MDV";"MDV";"gold";3423664,267;0,000657850000134727;0;0,000404191339657019
"Mali";"Africa";"MLI";"MLI";"tomato";4334648,032;0,000615312751785689;0;0,0004088818478829
"Malta";"Europe";"MLT";"MLT";"skyblue";12647601,081;0,00369822235095205;0;0,000429600774840154
"Mauritania";"Africa";"MRT";"MRT";"tomato";4184833,659;0,00179332994367622;0;0,000406683582016026
"Mauritius";"Africa";"MUS";"MUS";"tomato";4942228,889;0,00117893570225082;0;0,000413303911855797
"Mexico";"Americas";"MEX";"MEX";"palegreen3";498247583,986;0,523439281697588;0;0,00044082859307604
"Other Asia, nes";"Asia";NA;"Oth";"gold";298818841,11;0,22403293300072;201;0,000440330627193563
"Mongolia";"Asia";"MNG";"MNG";"gold";6581128,717;0,00934226393487836;0;0,000432359254807255
"Rep. of Moldova";"Europe";"MDA";"MDA";"skyblue";7219181,021;0,00118574672997295;0;0,000418162578999713
"Montenegro";"Europe";"MNE";"MNE";"skyblue";4013722,564;0,000499906685722504;0;0,000406810057422325
"Morocco";"Africa";"MAR";"MAR";"tomato";68526438,75;0,0193250556177654;0;0,000437529017008745
"Mozambique";"Africa";"MOZ";"MOZ";"tomato";13194868,986;0,00333548730976175;0;0,000433225318249617
"Oman";"Asia";"OMN";"OMN";"gold";16126230,837;0,022294729457527;0;0,000434136066418555
"Namibia";"Africa";"NAM";"NAM";"tomato";7069652,994;0,00207719104431206;0;0,00042868646866703
"Nepal";"Asia";"NPL";"NPL";"gold";9108999,477;0,00195944252910991;0;0,000435269279465005
"Netherlands";"Europe";"NLD";"NLD";"skyblue";636801355,21;0,199383939156226;1052;0,000440580432454009
"Cura̤ao";"Americas";"CUW";"CUW";"palegreen3";1198125,726;0,000531043992239133;0;0,000395855074336907
"Aruba";"Americas";"ABW";"ABW";"palegreen3";934772,591;0,000451933097896276;0;0,000391631767900777
"Saint Maarten";"Americas";"SXM";"SXM";"palegreen3";785361,495;0,000413067130935864;0;0,000444168613985934
"Bonaire";"Americas";"BES";"BES";"palegreen3";617936,081;8,85196025882718e-05;0;0,000355027527077456
"New Caledonia";"Oceania";"NCL";"NCL";"orchid";1303317,753;0,000584792252737026;0;0,000391028415655635
"Vanuatu";"Oceania";"VUT";"VUT";"orchid";429101,643;0,000137521695807769;0;0,000296471743032928
"New Zealand";"Oceania";"NZL";"NZL";"orchid";40190536,505;0,0215094961582695;201;0,000436940172634835
"Nicaragua";"Americas";"NIC";"NIC";"palegreen3";9348194,816;0,00538395853653561;0;0,000427727433793733
"Niger";"Africa";"NER";"NER";"tomato";1055634,281;0,000584857802782354;0;0,000347956199986386
"Nigeria";"Africa";"NGA";"NGA";"tomato";38977072,9;0,0207323901868753;0;0,000438459500363115
"Norway";"Europe";"NOR";"NOR";"skyblue";81333352,364;0,0364347452571423;1;0,000437545221018593
"Marshall Isds";"Oceania";"MHL";"MHL";"orchid";9968887,46;0,00343730178547773;0;0,00043442724863579
"Pakistan";"Asia";"PAK";"PAK";"gold";49207788,312;0,0176057891572917;201;0,000438837090494131
"Panama";"Americas";"PAN";"PAN";"palegreen3";36860461,325;0,0110568719868534;0;0,00043698120443079
"Papua New Guinea";"Oceania";"PNG";"PNG";"orchid";4155046,242;0,0036153287871887;0;0,000417130046936472
"Paraguay";"Americas";"PRY";"PRY";"palegreen3";13726704,591;0,00455187858310215;0;0,000434005211850677
"Peru";"Americas";"PER";"PER";"palegreen3";43588384,174;0,0357107470444504;0;0,000438407676796674
"Philippines";"Asia";"PHL";"PHL";"gold";119351864,332;0,0569229417733353;0;0,000439874022658623
"Poland";"Europe";"POL";"POL";"skyblue";358654273,178;0,108606267418136;1194;0,000440413244861684
"Portugal";"Europe";"PRT";"PRT";"skyblue";92059597,95;0,0225792369861896;402;0,000439189315141152
"Guinea-Bissau";"Africa";"GNB";"GNB";"tomato";399717,209;7,30226851440286e-05;0;0,000259191779233669
"Timor-Leste";"Asia";"TLS";"TLS";"gold";716706,279;0,000167777768504012;0;0,000359958681020839
"Qatar";"Asia";"QAT";"QAT";"gold";25626455,171;0,0231358699905684;0;0,000433540070029472
"Romania";"Europe";"ROU";"ROU";"skyblue";119833940,867;0,0264329056839992;602;0,000439325735709644
"Russian Federation";"Europe";"RUS";"RUS";"skyblue";154286564,435;0,129494266511074;200;0,000440513765422956
"Rwanda";"Africa";"RWA";"RWA";"tomato";1442361,008;0,000390107646974473;0;0,000376054016644947
"Saint Kitts and Nevis";"Americas";"KNA";"KNA";"palegreen3";190576,951;0,000103807455045837;0;0,000275318549021691
"Saint Lucia";"Americas";"LCA";"LCA";"palegreen3";991988,6;0,000523495810245388;0;0,00043289815380714
"Saint Vincent and the Grenadines";"Americas";"VCT";"VCT";"palegreen3";258749,008;0,000103209069008886;0;0,000264698716989286
"San Marino";"Europe";"SMR";"SMR";"skyblue";298922,075;6,46312802771269e-05;0;0,000243851809799492
"Saudi Arabia";"Asia";"SAU";"SAU";"gold";180856542,787;0,10130224444966;1601;0,000440197569490113
"Senegal";"Africa";"SEN";"SEN";"tomato";11751564,688;0,00327772793323242;0;0,000430300214083886
"Serbia";"Europe";"SRB";"SRB";"skyblue";34665709,258;0,00773723839787466;201;0,000433396084279162
"Seychelles";"Africa";"SYC";"SYC";"tomato";1190864,206;0,000167773014983463;0;0,000377427263699156
"Sierra Leone";"Africa";"SLE";"SLE";"tomato";1423977,633;0,000979757430537844;0;0,000397386641845314
"India";"Asia";"IND";"IND";"gold";637011870,389;0,190756808309557;2987;0,000440621690937787
"Singapore";"Asia";"SGP";"SGP";"gold";372090703,673;0,140717320597983;201;0,000440195683535861
"Slovakia";"Europe";"SVK";"SVK";"skyblue";96839016,401;0,0280840766761443;0;0,00043873307241133
"Viet Nam";"Asia";"VNM";"VNM";"gold";346808151,028;0,259029933019582;0;0,000440611706155261
"Slovenia";"Europe";"SVN";"SVN";"skyblue";59114560,214;0,0141169270154899;0;0,000438165733052334
"Somalia";"Africa";"SOM";"SOM";"tomato";2411822,873;0,000605392911797387;0;0,000404196945682183
"South Africa";"Africa";"ZAF";"ZAF";"tomato";77971001,21;0,0459270780472858;1989;0,00043909124510017
"Zimbabwe";"Africa";"ZWE";"ZWE";"tomato";7949890,779;0,00197382918629829;0;0,000429410290233305
"Spain";"Europe";"ESP";"ESP";"skyblue";394586415,222;0,112518589234431;1825;0,000440229837731751
"South Sudan";"Africa";"SSD";"SSD";"tomato";876060,434;0,000238086606123468;0;0,000363643171062218
"Sudan";"Africa";"SDN";"SDN";"tomato";3035638,827;0,00093030636653924;0;0,000398517772699784
"Suriname";"Americas";"SUR";"SUR";"palegreen3";1078044,34;0,000601840851322733;0;0,000354060232520486
"Eswatini";"Africa";"SWZ";"SWZ";"tomato";1689392,802;8,39373936821223e-05;0;0,000417304586629636
"Sweden";"Europe";"SWE";"SWE";"skyblue";149891564,715;0,0478532482015324;2;0,000439499970715229
"Switzerland";"Europe";"CHE";"CHE";"skyblue";323999085,874;0,136465559364062;1799;0,000440313009458626
