"name";"continent";"iso3";"label";"color";"strength";"eigenv";"between";"closen"
"France";"Europe";"FRA";"FRA";"skyblue";570539095,463;0,201453048434327;1188;0,00243286162714013
"French Polynesia";"Oceania";"PYF";"PYF";"orchid";162525,849;0,000269630653021169;0;0,000339891258545805
"Djibouti";"Africa";"DJI";"DJI";"tomato";160707,49;0,00165463456809966;0;0,000412921056021877
"Gabon";"Africa";"GAB";"GAB";"tomato";6779819,571;0,00226102183289012;0;0,00210402550809929
"Georgia";"Asia";"GEO";"GEO";"gold";1958287,572;0,00165711659880347;0;0,00134180726066381
"Gambia";"Africa";"GMB";"GMB";"tomato";168958,543;0,000362513891165845;0;0,000335713737755238
"State of Palestine";"Asia";"PSE";"PSE";"gold";65279,411;0,000146121646789133;0;0,000100318560827745
"Germany";"Europe";"DEU";"DEU";"skyblue";1529699796,38;0,419325335313646;13476;0,00244689397207307
"Ghana";"Africa";"GHA";"GHA";"tomato";12577501,595;0,00794689549115924;0;0,00218097076445535
"Gibraltar";"Europe";"GIB";"GIB";"skyblue";132529,127;0,000429562987531333;0;0,000253627351624581
"Kiribati";"Oceania";"KIR";"KIR";"orchid";90519,643;3,88547036079116e-05;0;0,00030066555469337
"Greece";"Europe";"GRC";"GRC";"skyblue";39230495,912;0,0143966366547449;62;0,00221719856260412
"Greenland";"Americas";"GRL";"GRL";"palegreen3";1260533,101;0,000239403187152343;0;0,00142818151452244
"Guatemala";"Americas";"GTM";"GTM";"palegreen3";12811501,181;0,013110164508241;0;0,00222822323841677
"Guinea";"Africa";"GIN";"GIN";"tomato";8360451,877;0,0057326301841787;0;0,00230650369991051
"Guyana";"Americas";"GUY";"GUY";"palegreen3";15755849,874;0,00559539936763678;0;0,00224814029871314
"Haiti";"Americas";"HTI";"HTI";"palegreen3";674660,078;0,00123467195397915;0;0,00138028775055272
"Honduras";"Americas";"HND";"HND";"palegreen3";7943945,581;0,0080565218569741;0;0,00221786145773541
"China, Hong Kong SAR";"Asia";"HKG";"HKG";"gold";130933508,249;0,21662080681484;201;0,00242430694457685
"Hungary";"Europe";"HUN";"HUN";"skyblue";134913634,161;0,040840730537625;0;0,00241512389841627
"Iceland";"Europe";"ISL";"ISL";"skyblue";6249530,888;0,00255950726313976;0;0,00200764897507722
"Indonesia";"Asia";"IDN";"IDN";"gold";241096441,251;0,118908566374938;401;0,00243668935817466
"Iran";"Asia";"IRN";"IRN";"gold";10418510,669;0,00749563633705319;0;0,00220886401850304
